,id,score
14677,10246089_1484400341775275_1607285283_a.jpg,4.836
14678,10246089_1550909571801950_1979634821_a.jpg,4.732
14679,10246089_237071439831972_1761054462_a.jpg,5.014
14680,10246089_277587655751266_129150606_a.jpg,4.031
14681,10246089_285578381602476_930282254_a.jpg,4.032
14682,10246089_286035034895893_1517143582_a.jpg,4.889
14683,10246089_393630880776941_1263121380_a.jpg,4.413
14684,10246089_447020632100039_1133306121_a.jpg,3.464
14685,10246089_470609896405392_2102932790_a.jpg,4.499
14686,10246089_482949308498588_892172143_a.jpg,3.612
14687,10246089_505934009511674_408286111_a.jpg,3.943
14688,10246089_545448985571081_1848493319_a.jpg,3.951
14689,10246089_615274255232983_553571065_a.jpg,5.325
14690,10246089_661873600526781_1765993495_a.jpg,4.137
14691,10246089_721573494570282_1992009803_a.jpg,4.506
14692,10246089_741433729229912_1048586210_a.jpg,4.493
14693,10246089_743431022355477_1772908255_a.jpg,4.341
14694,10246090_1414363902158712_1745938357_a.jpg,4.611
14695,10246090_1450244785212887_1186221561_a.jpg,5.089
14696,10246090_1824323004373663_1163679246_a.jpg,4.992
14697,10246090_222956371234139_541529324_a.jpg,4.628
14698,10246090_224367267760766_1472368405_a.jpg,4.486
14699,10246090_231189213738322_902234010_a.jpg,5.229
14700,10246090_248908081959911_1282153385_a.jpg,4.265
14701,10246090_258823204297065_232063936_a.jpg,3.913
14702,10246090_288919321266151_2061007844_a.jpg,4.366
14703,10246090_488592591269695_258905848_a.jpg,4.729
14704,10246090_520257511416879_1654453181_a.jpg,4.287
14705,10246090_618443364908852_1000993422_a.jpg,4.42
14706,10246090_623963661011338_447431556_a.jpg,5.065
14707,10246090_694010943990754_1079295307_a.jpg,3.953
14708,10246090_801938119835130_812713769_a.jpg,4.026
14709,10246090_830083060341233_1314709590_a.jpg,4.168
14710,10246091_1424200384498142_172101961_a.jpg,4.4
14711,10246091_1441312982773323_9143474_a.jpg,5.094
14712,10246091_1442836229294634_721251181_a.jpg,3.519
14713,10246091_1481217558757689_1923393386_a.jpg,4.793
14714,10246091_1492849567602760_224474847_a.jpg,3.854
14715,10246091_222942571237771_506648258_a.jpg,3.741
14716,10246091_237741216429935_2089228312_a.jpg,4.826
14717,10246091_239362336264553_173495537_a.jpg,4.044
14718,10246091_456534201146693_923415998_a.jpg,5.915
14719,10246091_533051073480669_1049139810_a.jpg,4.359
14720,10246091_629214567160085_406644361_a.jpg,4.039
14721,10246091_634185983316134_1709482913_a.jpg,4.781
14722,10246091_645468218860067_791313149_a.jpg,4.488
14723,10246091_692656360781128_113323913_a.jpg,4.1
14724,10246091_699939560063989_1650241527_a.jpg,3.903
14725,10246091_773892572622753_1831792898_a.jpg,3.937
14726,10246092_1414137045514971_2144415626_a.jpg,5.244
14727,10246092_1422471624678115_1667657467_a.jpg,4.648
14728,10246092_229031457305501_706467280_a.jpg,5.093
14729,10246092_237023276500017_780552279_a.jpg,3.828
14730,10246092_247418455442300_1250694046_a.jpg,3.832
14731,10246092_248859881983892_2061143048_a.jpg,4.339
14732,10246092_255642181274648_616537051_a.jpg,4.191
14733,10246092_282006548624140_1477886989_a.jpg,3.422
14734,10246092_284790638346495_1392027722_a.jpg,4.573
14735,10246092_311477379003493_1375167997_a.jpg,5.294
14736,10246092_503063649799599_1614804558_a.jpg,3.915
14737,10246092_507743929348621_45696493_a.jpg,4.432
14738,10246092_541103166010261_2068204007_a.jpg,3.112
14739,10246092_664339526966337_2013452658_a.jpg,5.483
14740,10246092_675891959141301_1516188145_a.jpg,3.578
14741,10246092_806856662675610_44664988_a.jpg,4.608
14742,10246092_871029356256228_614934350_a.jpg,3.911
14743,10246093_1438266206419082_1957621580_a.jpg,4.494
14744,10246093_1457447277824207_306962632_a.jpg,4.548
14745,10246093_218434321688161_198992771_a.jpg,4.782
14746,10246093_237874769737814_1340120939_a.jpg,4.381
14747,10246093_252064101643836_1663872888_a.jpg,4.302
14748,10246093_267776020071937_2105939723_a.jpg,5.353
14749,10246093_268032133367938_937011021_a.jpg,4.23
14750,10246093_279158615579024_897207146_a.jpg,4.391
14751,10246093_321313411350021_817710778_a.jpg,4.372
14752,10246093_551865318260720_1842935206_a.jpg,4.888
14753,10246093_581400348623289_269644728_a.jpg,4.153
14754,10246093_597199003703525_1052768875_a.jpg,4.421
14755,10246093_623860034359423_1206036104_a.jpg,3.646
14756,10246093_644570408964817_1636753555_a.jpg,4.37
14757,10246093_685524058179010_76540556_a.jpg,5.173
14758,10246094_1389377298009414_481529908_a.jpg,4.078
14759,10246094_1422026384717852_1269355663_a.jpg,4.196
14760,10246094_1476975015850167_400694336_a.jpg,4.228
14761,10246094_1492070447679508_2059199446_a.jpg,4.25
14762,10246094_231529587040129_1534605924_a.jpg,3.895
14763,10246094_259859604193955_1305142996_a.jpg,4.331
14764,10246094_272551379572302_1538660798_a.jpg,4.49
14765,10246094_294183854068137_1141961632_a.jpg,4.391
14766,10246094_489488854486035_818132377_a.jpg,3.736
14767,10246094_655020801246058_292330901_a.jpg,4.058
14768,10246094_679949425384197_1980726177_a.jpg,4.467
14769,10246094_745126582187826_1647875741_a.jpg,4.526
14770,10246094_760266560658210_6882380_a.jpg,4.283
14771,10246095_1377712359177358_246019552_a.jpg,4.131
14772,10246095_1399968866943893_1818604224_a.jpg,4.211
14773,10246095_1427070910874735_236751443_a.jpg,3.335
14774,10246095_1487923728103167_293747338_a.jpg,4.496
14775,10246095_237185896472945_123773146_a.jpg,4.084
14776,10246095_278945118931098_4152943_a.jpg,5.225
14777,10246095_304359733048637_1897353638_a.jpg,4.217
14778,10246095_305032232978050_1782470016_a.jpg,4.311
14779,10246095_370337189773046_245494400_a.jpg,4.284
14780,10246095_390750387733825_811197613_a.jpg,4.892
14781,10246095_623273007765386_1686121061_a.jpg,5.025
14782,10246095_677890008943522_1224855833_a.jpg,3.4
14783,10246095_703860343005815_1367665985_a.jpg,5.406
14784,10246095_752384091449245_166484040_a.jpg,4.449
14785,10246095_864336803592604_493167861_a.jpg,3.383
14786,10246096_1408627286071327_1151099117_a.jpg,3.355
14787,10246096_1409296799339257_987983931_a.jpg,4.542
14788,10246096_1469152919969124_1094668022_a.jpg,3.66
14789,10246096_275338952633581_1155294061_a.jpg,3.609
14790,10246096_310914485727515_1522002798_a.jpg,3.667
14791,10246096_378583592283188_1663643845_a.jpg,4.456
14792,10246096_473356869432929_1093233674_a.jpg,4.367
14793,10246096_473559389440040_897698443_a.jpg,3.482
14794,10246096_488803844575748_1093345659_a.jpg,5.086
14795,10246096_553110348137311_1843154805_a.jpg,4.634
14796,10246096_557142711066665_1617569303_a.jpg,5.484
14797,10246096_575261775905421_880173419_a.jpg,5.58
14798,10246096_617032768383619_2028907724_a.jpg,3.877
14799,10246096_623477627730776_16009666_a.jpg,4.328
14800,10246096_664183563643245_1698853834_a.jpg,5.802
14801,10246096_684750801589446_693717896_a.jpg,4.694
14802,10246096_714580231944602_621333823_a.jpg,4.145
14803,10246096_814824661878196_666705352_a.jpg,3.739
14804,10246097_1395802314031363_218152567_a.jpg,4.315
14805,10246097_315414098612931_1522864020_a.jpg,4.877
14806,10246097_622179297862181_1153840246_a.jpg,4.608
14807,10246097_622834497795232_440587644_a.jpg,3.004
14808,10246097_750405621659640_1045967294_a.jpg,3.973
14809,10246098_1414951415433780_401559509_a.jpg,4.672
14810,10246098_1422912681293730_958016983_a.jpg,3.903
14811,10246098_1424546697797228_1180114852_a.jpg,4.075
14812,10246098_1477873085760980_284950890_a.jpg,4.164
14813,10246098_1514091835484716_1420784051_a.jpg,4.324
14814,10246098_1580574855502010_1018886109_a.jpg,3.945
14815,10246098_234747233397881_1700961393_a.jpg,3.86
14816,10246098_267382933433416_1759561999_a.jpg,3.809
14817,10246098_306963976123055_794933770_a.jpg,3.927
14818,10246098_368915089914390_1436364554_a.jpg,5.099
14819,10246098_500513720053541_2060917014_a.jpg,4.545
14820,10246098_505134819593147_420582041_a.jpg,3.638
14821,10246098_589139634511105_1102285193_a.jpg,3.27
14822,10246098_645454392194518_1196901166_a.jpg,4.223
14823,10246098_678135322246350_1850823720_a.jpg,5.305
14824,10246098_723057854381086_835545298_a.jpg,4.474
14825,10246099_1402564630018146_1855303566_a.jpg,4.234
14826,10246099_1409667702632150_621989098_a.jpg,5.366
14827,10246099_1463974470501909_2030863497_a.jpg,4.011
14828,10246099_1490569451162900_1068968323_a.jpg,5.35
14829,10246099_1530305967196224_1498473106_a.jpg,4.863
14830,10246099_237407569794875_872204351_a.jpg,4.92
14831,10246099_249700375222894_698738184_a.jpg,5.364
14832,10246099_364487737022972_257557209_a.jpg,4.236
14833,10246099_436106603191358_1184256944_a.jpg,4.519
14834,10246099_649052251835207_2008374689_a.jpg,4.863
14835,10246099_649431085106179_1909478793_a.jpg,4.576
14836,10246099_693420040716822_635850116_a.jpg,4.681
14837,10246100_1394085134203928_1851263613_a.jpg,3.622
14838,10246100_1408634042740743_1416753757_a.jpg,4.147
14839,10246100_1457314677837103_1573194929_a.jpg,4.643
14840,10246100_233012363557480_326885713_a.jpg,5.765
14841,10246100_445965822173188_113389483_a.jpg,4.25
14842,10246100_619531114797807_388389531_a.jpg,3.694
14843,10246100_740795185960433_2076155939_a.jpg,5.241
14844,10246100_774726165885377_595687555_a.jpg,5.589
14845,10246101_1411852839081371_1159790190_a.jpg,3.347
14846,10246101_1413696608891032_1265244721_a.jpg,4.438
14847,10246101_1415741882020819_189535846_a.jpg,2.962
14848,10246101_1491597887726307_319806953_a.jpg,4.92
14849,10246101_217364911807102_526774813_a.jpg,5.001
14850,10246101_227252247483435_234742223_a.jpg,4.042
14851,10246101_233348416856508_185106458_a.jpg,4.054
14852,10246101_270111229834700_2091619565_a.jpg,4.468
14853,10246101_291877870975282_1752481559_a.jpg,3.643
14854,10246101_303492886469348_1427579393_a.jpg,4.617
14855,10246101_389469537860013_899309148_a.jpg,4.614
14856,10246101_440915066042335_367920343_a.jpg,4.399
14857,10246101_562234500556418_1436770053_a.jpg,3.078
14858,10246101_605699159520585_1862139291_a.jpg,4.495
14859,10246101_638006506268940_1815717091_a.jpg,3.996
14860,10246101_655656237804083_956405134_a.jpg,5.021
14861,10246101_687952314581182_674471691_a.jpg,4.725
14862,10246101_718686814821176_1922438057_a.jpg,3.705
14863,10246102_1403770279897944_815437326_a.jpg,4.155
14864,10246102_1408470652753921_451327511_a.jpg,5.295
14865,10246102_1411805319086801_627163739_a.jpg,4.154
14866,10246102_155902557890020_2006249541_a.jpg,4.601
14867,10246102_238185346383295_2113577492_a.jpg,4.842
14868,10246102_240865016116589_684659298_a.jpg,4.407
14869,10246102_242360302617011_869460891_a.jpg,4.616
14870,10246102_265894290239412_74942926_a.jpg,5.052
14871,10246102_292144350948001_820509147_a.jpg,5.432
14872,10246102_294718364021365_565150301_a.jpg,4.116
14873,10246102_302920106524421_1897510413_a.jpg,4.837
14874,10246102_381441728661541_212222732_a.jpg,4.62
14875,10246102_613706575377577_1838943024_a.jpg,4.382
14876,10246102_615869958494604_789027122_a.jpg,4.109
14877,10246102_623029361124304_535233741_a.jpg,4.549
14878,10246102_631361643613386_1523604041_a.jpg,4.751
14879,10246102_642495052490574_902239470_a.jpg,4.593
14880,10246102_719196028103691_286168286_a.jpg,4.037
14881,10246102_730269450336809_1901929149_a.jpg,3.269
14882,10246102_753010101398628_1425100092_a.jpg,3.974
14883,10246102_766352693374959_964113147_a.jpg,4.53
14884,10246102_810696862292614_437660342_a.jpg,4.203
14885,10246103_1402164973390506_1421146969_a.jpg,3.548
14886,10246103_1477115912501114_349199466_a.jpg,4.134
14887,10246103_229062947294063_1807324362_a.jpg,5.254
14888,10246103_230515113805178_1568904453_a.jpg,3.435
14889,10246103_235552286648233_1109325060_a.jpg,3.707
14890,10246103_239067679633080_1073851605_a.jpg,3.635
14891,10246103_431419340326629_815539020_a.jpg,3.828
14892,10246103_458415184290124_972241548_a.jpg,4.91
14893,10246103_480051472124484_1120188416_a.jpg,3.421
14894,10246103_501945309911987_597691317_a.jpg,4.693
14895,10246103_522177934559340_1868501506_a.jpg,5.008
14896,10246103_527431744033253_302382183_a.jpg,5.254
14897,10246103_559854654128416_1042876710_a.jpg,3.977
14898,10246103_579458172151635_1494657820_a.jpg,4.394
14899,10246104_1379969842263970_925682163_a.jpg,5.215
14900,10246104_1387576804856594_1859098056_a.jpg,3.466
14901,10246104_1410864849182154_1723297863_a.jpg,4.354
14902,10246104_1414922562102438_441746201_a.jpg,3.873
14903,10246104_1437266939849139_875459302_a.jpg,3.728
14904,10246104_1441094909468123_407120109_a.jpg,4.36
14905,10246104_226805064179707_2031911453_a.jpg,4.449
14906,10246104_277735522400207_1005470798_a.jpg,4.116
14907,10246104_505265076251695_1377865344_a.jpg,3.82
14908,10246104_507068146065281_1535113902_a.jpg,5.549
14909,10246104_523476004429024_1677197216_a.jpg,5.214
14910,10246104_663110967059962_1438040947_a.jpg,4.498
14911,10246104_813038528724668_1972586325_a.jpg,4.107
14912,10246105_1399957260281347_476867087_a.jpg,5.373
14913,10246105_1470135746536876_1396388773_a.jpg,4.436
14914,10246105_236104473247957_1234944742_a.jpg,5.375
14915,10246105_468721389922032_251976547_a.jpg,4.747
14916,10246105_488108251318201_688206156_a.jpg,4.718
14917,10246105_488135877980423_357530730_a.jpg,4.428
14918,10246105_544116489034850_1535883280_a.jpg,5.406
14919,10246105_620461531373404_760513905_a.jpg,5.369
14920,10246105_670749346319472_1616796271_a.jpg,5.357
14921,10246105_786825154661196_1018211809_a.jpg,4.336
14922,10246106_1422773927976806_263841937_a.jpg,4.575
14923,10246106_1463284277237128_453126161_a.jpg,5.044
14924,10246106_261107807402297_77809616_a.jpg,4.731
14925,10246106_306847079465303_741846945_a.jpg,4.069
14926,10246106_375348195940985_1676008804_a.jpg,4.849
14927,10246106_507212066051805_419002992_a.jpg,4.02
14928,10246106_591390474291160_1001539144_a.jpg,3.203
14929,10246106_621329591290404_1786140415_a.jpg,3.928
14930,10246106_649467638441753_1020199427_a.jpg,4.179
14931,10246106_721983584520251_1091658639_a.jpg,2.916
14932,10246107_1400368546905679_585896029_a.jpg,5.435
14933,10246107_1402416386699559_802955153_a.jpg,4.946
14934,10246107_1415481752046722_1704144772_a.jpg,4.39
14935,10246107_1435992923314348_2037385400_a.jpg,5.392
14936,10246107_1438473286396704_931765551_a.jpg,4.044
14937,10246107_237141343158410_187572600_a.jpg,4.465
14938,10246107_270447713133923_1895949539_a.jpg,4.493
14939,10246107_310782605740933_1824139688_a.jpg,5.234
14940,10246107_430743173695911_1436693905_a.jpg,5.09
14941,10246107_609553625795451_324259968_a.jpg,3.975
14942,10246107_647420981996961_1980129751_a.jpg,5.161
14943,10246107_655258591189052_321857410_a.jpg,3.657
14944,10246107_675855299140574_1291529495_a.jpg,5.077
14945,10246107_695489407169581_455204158_a.jpg,4.309
14946,10246107_757731127579130_686312767_a.jpg,5.074
14947,10246107_763923526974582_1654432711_a.jpg,4.209
14948,10246107_862413463785725_211978863_a.jpg,3.816
14949,10246108_1433338243579786_993619180_a.jpg,3.741
14950,10246108_1473202106242555_2068197547_a.jpg,3.892
14951,10246108_1483462985198538_1784914514_a.jpg,3.547
14952,10246108_226784660848915_917652150_a.jpg,5.342
14953,10246108_281965428639183_417495219_a.jpg,5.275
14954,10246108_301128556703906_291726708_a.jpg,4.317
14955,10246108_490651311046705_531564539_a.jpg,4.228
14956,10246108_536229566493555_2104633315_a.jpg,3.882
14957,10246108_546431028803010_1466500089_a.jpg,5.346
14958,10246108_557775054337741_1710783141_a.jpg,4.885
14959,10246108_671704856211807_819953888_a.jpg,4.305
14960,10246108_737706682918020_1481580929_a.jpg,4.102
14961,10246109_1395285944084134_1221863472_a.jpg,3.877
14962,10246109_1439561132954198_1342015879_a.jpg,4.436
14963,10246109_1455326678036853_840226655_a.jpg,3.986
14964,10246109_1456943887875254_1505122754_a.jpg,4.409
14965,10246109_289966861168078_408210534_a.jpg,3.369
14966,10246109_470160536451193_32226464_a.jpg,4.759
14967,10246109_535683916552648_1022603205_a.jpg,4.596
14968,10246109_618846081529433_52561595_a.jpg,3.777
14969,10246109_684812378251340_1573554303_a.jpg,4.151
14970,10246109_778457182166204_1648345101_a.jpg,4.754
14971,10246109_784731238223438_138101966_a.jpg,4.221
14972,10246110_1484827271728977_287815272_a.jpg,4.41
14973,10246110_221912078004119_2026363457_a.jpg,4.27
14974,10246110_272716046228673_1989656388_a.jpg,4.082
14975,10246110_274406226070169_50036373_a.jpg,4.693
14976,10246110_307821042700380_1703739694_a.jpg,4.369
14977,10246110_617988528270587_839391230_a.jpg,4.712
14978,10246110_662813710423191_343909598_a.jpg,4.434
14979,10246110_671491882911247_1978753730_a.jpg,2.392
14980,10246110_678893868837469_268504027_a.jpg,4.635
14981,10246111_1426067764310174_330946362_a.jpg,5.129
14982,10246111_1431290883786550_1080350550_a.jpg,4.407
14983,10246111_1487708894791276_329563579_a.jpg,2.653
14984,10246111_234560023411011_886502218_a.jpg,4.46
14985,10246111_280984325397064_1457130369_a.jpg,4.083
14986,10246111_431625976984166_442654690_a.jpg,4.331
14987,10246111_531392383635970_382806143_a.jpg,3.377
14988,10246111_646101568811859_1995757922_a.jpg,4.373
14989,10246111_686527964727419_53229584_a.jpg,4.787
14990,10246112_1409913565940325_1812350697_a.jpg,4.402
14991,10246112_1410610472539919_895732089_a.jpg,4.861
14992,10246112_1475891312628732_1350147386_a.jpg,2.947
14993,10246112_1480778185467890_357078958_a.jpg,4.679
14994,10246112_234250026779187_1180239071_a.jpg,3.963
14995,10246112_448634608600688_1828945387_a.jpg,4.938
14996,10246112_519275448183455_1307965124_a.jpg,3.651
14997,10246112_534320990022087_2003067162_a.jpg,4.801
14998,10246112_542695459184678_1583996838_a.jpg,5.001
14999,10246112_548860888548086_712674790_a.jpg,3.954
15000,10246112_638322646234254_373425923_a.jpg,4.21
15001,10246112_673531906025770_509300461_a.jpg,4.753
15002,10246112_689344134445296_442746189_a.jpg,4.756
15003,10246112_706810199382003_1238909462_a.jpg,5.105
15004,10246112_708123032573376_2134848476_a.jpg,4.271
15005,10246112_731329243554054_1514381638_a.jpg,4.561
15006,10246112_797672213594352_1572322601_a.jpg,4.228
15007,10246112_878974735450960_539017739_a.jpg,4.631
15008,10246113_238713676252800_1488860218_a.jpg,4.828
15009,10246113_241762172677542_767549271_a.jpg,4.739
15010,10246113_242815709236885_1950105410_a.jpg,4.039
15011,10246113_384129671727996_11665061_a.jpg,4.658
15012,10246113_498361920269679_1947011405_a.jpg,4.592
15013,10246113_605058416237958_767132056_a.jpg,3.811
15014,10246113_647915678596700_1462924673_a.jpg,4.484
15015,10246113_674330482625283_1412293006_a.jpg,4.006
15016,10246113_746063665411481_2095510652_a.jpg,4.511
15017,10246113_769066186437255_768107087_a.jpg,4.867
15018,10246113_804192546276982_1644450933_a.jpg,4.794
15019,10246114_1395970947348325_1572587815_a.jpg,5.06
15020,10246114_1420972211495036_74963685_a.jpg,5.232
15021,10246114_1421503774774622_816538765_a.jpg,5.018
15022,10246114_1819328588206118_591061638_a.jpg,3.729
15023,10246114_239434002909738_913681627_a.jpg,4.264
15024,10246114_245114032342577_155595980_a.jpg,4.664
15025,10246114_428945877250280_843804955_a.jpg,3.657
15026,10246114_556191057811581_561892108_a.jpg,5.051
15027,10246114_660414744026315_1563426850_a.jpg,4.233
15028,10246114_691100547616255_1548879643_a.jpg,3.923
15029,10246114_698073943567685_319705261_a.jpg,4.25
15030,10246115_1434206480164602_1574251146_a.jpg,3.441
15031,10246115_229648460561027_876167253_a.jpg,4.243
15032,10246115_487809981344381_1017098157_a.jpg,4.001
15033,10246115_730975366934104_1464027219_a.jpg,6.258
15034,10246116_1379391392342363_2026622499_a.jpg,3.904
15035,10246116_1395846464027620_1904287553_a.jpg,6.012
15036,10246116_1440906949482437_970454065_a.jpg,4.103
15037,10246116_1453923564844097_409560317_a.jpg,5.449
15038,10246116_236385563220689_696238840_a.jpg,5.095
15039,10246116_237561389783304_784762791_a.jpg,4.426
15040,10246116_248945208621912_481243921_a.jpg,4.394
15041,10246116_261213044039997_392937386_a.jpg,3.673
15042,10246116_294841370675039_441717777_a.jpg,4.664
15043,10246116_408828919258267_1575779913_a.jpg,3.352
15044,10246116_625611370848169_381749792_a.jpg,5.384
15045,10246116_636502666405061_1947903541_a.jpg,3.725
15046,10246116_676858345706703_968661254_a.jpg,4.584
15047,10246116_695815073795481_2052185573_a.jpg,5.36
15048,10246116_738753219482209_47531257_a.jpg,3.257
15049,10246116_786163858061291_1477596918_a.jpg,3.791
15050,10246117_1390198837926658_1299867657_a.jpg,5.098
15051,10246117_1391184081102291_1248811451_a.jpg,4.7
15052,10246117_1401004573508541_397885731_a.jpg,5.02
15053,10246117_1468126493404569_1768738890_a.jpg,3.929
15054,10246117_235028539954486_493721539_a.jpg,4.563
15055,10246117_242669629257944_1174119989_a.jpg,3.076
15056,10246117_261850470661347_483769374_a.jpg,4.298
15057,10246117_294180214074244_461172918_a.jpg,4.212
15058,10246117_308583659290490_1311366116_a.jpg,4.65
15059,10246117_442000159279458_1173332561_a.jpg,3.802
15060,10246117_503899383066501_789815145_a.jpg,5.306
15061,10246117_648515971883520_1740605117_a.jpg,4.016
15062,10246117_684099121647979_627226750_a.jpg,4.109
15063,10246117_739952979383075_1722463992_a.jpg,4.415
15064,10246117_767283546624196_1370954473_a.jpg,3.676
15065,10246118_1426106014308287_2022170992_a.jpg,4.798
15066,10246118_1437905313121021_845208241_a.jpg,4.519
15067,10246118_1439799366262402_1353856036_a.jpg,4.484
15068,10246118_235614569977860_1431962961_a.jpg,4.893
15069,10246118_242741525849674_76258469_a.jpg,4.289
15070,10246118_248692478647353_716813808_a.jpg,5.178
15071,10246118_257609914417891_942725057_a.jpg,4.754
15072,10246118_275921019249661_1567436213_a.jpg,4.244
15073,10246118_283215661841695_1307043185_a.jpg,4.696
15074,10246118_293919154097839_1093215196_a.jpg,4.365
15075,10246118_302901926527094_217417135_a.jpg,4.012
15076,10246118_464142050382990_1309555580_a.jpg,3.567
15077,10246118_474994112630300_811480691_a.jpg,4.764
15078,10246118_480434268750195_1076775873_a.jpg,4.139
15079,10246118_580257722081864_1019632013_a.jpg,3.845
15080,10246118_608677849218024_97148302_a.jpg,5.258
15081,10246118_610794529011944_1188929315_a.jpg,4.225
15082,10246118_648672465203784_2138712719_a.jpg,3.55
15083,10246118_675260712532336_1064503436_a.jpg,4.872
15084,10246118_729765100406932_1078076753_a.jpg,4.713
15085,10246119_1374899199459661_833004275_a.jpg,4.878
15086,10246119_1409719062625488_1299740831_a.jpg,5.541
15087,10246119_1421303221461753_1664974834_a.jpg,4.26
15088,10246119_1422579121328495_358527981_a.jpg,4.422
15089,10246119_1423480491237892_1466576652_a.jpg,4.198
15090,10246119_1426425157609207_510562399_a.jpg,4.797
15091,10246119_1443079319268572_1047045992_a.jpg,4.242
15092,10246119_1493833974172184_1117648921_a.jpg,3.055
15093,10246119_231413053725027_259572729_a.jpg,3.47
15094,10246119_242877732565978_906191266_a.jpg,3.944
15095,10246119_259398464239335_1840695482_a.jpg,3.617
15096,10246119_310733032413389_1061390525_a.jpg,5.188
15097,10246119_478967542232940_1616163857_a.jpg,4.536
15098,10246119_545943062192936_1236171942_a.jpg,4.693
15099,10246119_589598254469159_1733874955_a.jpg,4.645
15100,10246119_604412116305446_1637505522_a.jpg,5.493
15101,10246119_614595118634066_1275525682_a.jpg,3.302
15102,10246119_625759137512696_2135679884_a.jpg,3.652
15103,10246119_690287734350604_994515747_a.jpg,4.656
15104,10246119_703079576411631_562476226_a.jpg,2.769
15105,10246119_881001191945212_188823532_a.jpg,4.551
15106,10246120_1413823452212248_216367599_a.jpg,4.364
15107,10246120_1419486151644683_1012183819_a.jpg,5.067
15108,10246120_1421217568136629_1180833352_a.jpg,4.712
15109,10246120_1423218904603558_601583492_a.jpg,4.46
15110,10246120_1425629101019177_2037896546_a.jpg,3.807
15111,10246120_1497391303813970_348689894_a.jpg,4.669
15112,10246120_234521960073543_1490997756_a.jpg,5.013
15113,10246120_278651065644763_1323070775_a.jpg,4.528
15114,10246120_649563828432916_1057982938_a.jpg,3.724
15115,10246120_685003404893102_1677053294_a.jpg,3.974
15116,10246121_1424198931164425_2113017886_a.jpg,4.569
15117,10246121_234701166733277_175749282_a.jpg,3.901
15118,10246121_304826096333221_1497038680_a.jpg,4.763
15119,10246121_419060814897700_1437628779_a.jpg,3.664
15120,10246121_569476409837098_791694122_a.jpg,4.925
15121,10246121_589599681135678_1515651650_a.jpg,4.823
15122,10246121_612507835504012_1744772933_a.jpg,4.231
15123,10246121_639717936106928_669207036_a.jpg,3.651
15124,10246122_1395973637347309_1764882663_a.jpg,3.593
15125,10246122_1412421415690026_1090505065_a.jpg,4.472
15126,10246122_1430043390577139_1887086531_a.jpg,5.277
15127,10246122_242807682509553_1449164245_a.jpg,4.518
15128,10246122_255114664671142_167278859_a.jpg,4.016
15129,10246122_264216573750201_209754515_a.jpg,4.321
15130,10246122_309933542489988_1139470371_a.jpg,4.128
15131,10246122_476307639164177_1301160845_a.jpg,4.007
15132,10246122_526153274160967_1019785079_a.jpg,4.452
15133,10246122_624485104311512_848942085_a.jpg,4.209
15134,10246122_629914387083784_987856576_a.jpg,3.266
15135,10246122_732762596764638_6274695_a.jpg,4.57
15136,10246123_1411424302457761_1677505484_a.jpg,3.71
15137,10246123_1421382424783061_936753153_a.jpg,5.889
15138,10246123_1493087757579616_1059160389_a.jpg,4.612
15139,10246123_1495034150719513_572233456_a.jpg,4.811
15140,10246123_285422474954126_896431762_a.jpg,4.811
15141,10246123_293047640860168_2004938291_a.jpg,3.162
15142,10246123_363147717159227_1377750684_a.jpg,4.73
15143,10246123_509047402532454_287891943_a.jpg,3.642
15144,10246123_561926873905085_773544771_a.jpg,3.914
15145,10246123_613593198735239_78137640_a.jpg,4.968
15146,10246123_617196705017739_522236733_a.jpg,4.748
15147,10246123_809645345731926_640122272_a.jpg,4.681
15148,10246123_842159765809960_2083193026_a.jpg,3.923
15149,10246124_1486078268278638_628126582_a.jpg,4.44
15150,10246124_1494237907462338_1039176833_a.jpg,5.231
15151,10246124_230893563777995_1548742781_a.jpg,4.128
15152,10246124_232572523602659_2109783041_a.jpg,4.786
15153,10246124_245732165609952_1702443671_a.jpg,5.056
15154,10246124_277191599114261_142055724_a.jpg,4.519
15155,10246124_439077722904343_162081365_a.jpg,3.38
15156,10246124_632570596797789_1622241702_a.jpg,4.303
15157,10246124_640104742724060_1808754616_a.jpg,4.435
15158,10246124_647580828645875_834433699_a.jpg,4.566
15159,10246124_682748065116182_244889130_a.jpg,4.626
15160,10246124_751437181556769_597244361_a.jpg,3.899
15161,10246124_768940523117005_1824465185_a.jpg,4.121
15162,10246124_822320111128888_1923262973_a.jpg,4.382
15163,10246125_221965984668509_12165281_a.jpg,3.974
15164,10246125_289381354551527_1796801839_a.jpg,4.366
15165,10246125_308853155932597_10879090_a.jpg,4.88
15166,10246125_695091923867595_783672280_a.jpg,3.887
15167,10246125_696817213694423_858807559_a.jpg,3.835
15168,10246126_1387637711515883_611766945_a.jpg,4.938
15169,10246126_1410593165873232_548522746_a.jpg,4.645
15170,10246126_1467498573467835_231271393_a.jpg,3.713
15171,10246126_263346883844598_1662775205_a.jpg,3.972
15172,10246126_287814841386185_61292542_a.jpg,5.043
15173,10246126_305134646300568_316612151_a.jpg,4.522
15174,10246126_493703847398332_1500531856_a.jpg,3.176
15175,10246126_620352821368371_1424768085_a.jpg,4.37
15176,10246126_682240151843325_754277714_a.jpg,4.817
15177,10246126_699327026777613_280911936_a.jpg,4.164
15178,10246127_1423860874531601_912823144_a.jpg,3.943
15179,10246127_1423915357859325_182046632_a.jpg,3.302
